No.,Source,Destination,Protocol,Length,Protocol_num,Packet_Count,Result
52008,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52009,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52010,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52011,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52012,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52013,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52014,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52015,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95,4,3796,Normal
52016,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52017,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52018,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52019,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52020,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52021,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
52022,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,764,Normal
