No.,Time,Source,Destination,Protocol,Length,Info,Protocol_num,Packet_Count,Result
976,21.384643,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=699748 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
977,21.384643,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=700956 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
978,21.384644,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=702164 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
979,21.384645,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=703372 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
980,21.384645,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=704580 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
981,21.384646,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=705788 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
982,21.384647,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=706996 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
983,21.384647,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=708204 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
984,21.384648,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=709412 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
985,21.384649,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=710620 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
986,21.384649,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=711828 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 987],6,808,Normal
987,21.38465,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Application Data,8,808,Normal
988,21.38465,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=714244 Ack=1185 Win=32256 Len=1208 TSval=559045522 TSecr=412648605 [TCP PDU reassembled in 1003]",6,808,Normal
989,21.384651,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=715452 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648605 [TCP PDU reassembled in 1003],6,808,Normal
990,21.384651,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=716660 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
991,21.384652,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=717868 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
992,21.384653,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=719076 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
993,21.384779,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=720284 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
994,21.38478,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=721492 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
995,21.384824,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=722700 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
996,21.384825,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=723908 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
997,21.38513,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=725116 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
998,21.385131,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=726324 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
999,21.385144,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=727532 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
1000,21.385154,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=725116 Win=1081728 Len=0 TSval=412648637 TSecr=559045521,6,445,Normal
1001,21.385291,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=728740 Win=1081728 Len=0 TSval=412648637 TSecr=559045523,6,445,Normal
1002,21.38542,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=728740 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1003],6,808,Normal
1003,21.385421,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,"Application Data, Application Data",8,808,Normal
1004,21.385422,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=731156 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1005,21.385423,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=732364 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1006,21.385522,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=733572 Ack=1185 Win=32256 Len=1208 TSval=559045523 TSecr=412648610 [TCP PDU reassembled in 1019]",6,808,Normal
1007,21.385523,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=734780 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1008,21.385579,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=733572 Win=1081728 Len=0 TSval=412648638 TSecr=559045523,6,445,Normal
1009,21.385636,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=735988 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1010,21.385702,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=735988 Win=1081728 Len=0 TSval=412648638 TSecr=559045524,6,445,Normal
1011,21.385853,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=737196 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1012,21.385854,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=738404 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1013,21.386131,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=739612 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1014,21.386132,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=740820 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1015,21.386133,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=742028 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1016,21.386134,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=743236 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1017,21.386163,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=744444 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1019],6,808,Normal
1018,21.386176,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=739612 Win=1081728 Len=0 TSval=412648638 TSecr=559045524,6,445,Normal
1019,21.386251,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Application Data,8,808,Normal
1020,21.386333,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=745652 Win=1081728 Len=0 TSval=412648638 TSecr=559045524,6,445,Normal
1021,21.386374,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=746860 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1037],6,808,Normal
1022,21.386375,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=748068 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1037],6,808,Normal
1023,21.386514,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=749276 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1037],6,808,Normal
1024,21.386515,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=750484 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1037],6,808,Normal
1025,21.386718,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=751692 Ack=1185 Win=32256 Len=1208 TSval=559045524 TSecr=412648610 [TCP PDU reassembled in 1037]",6,808,Normal
1026,21.386719,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=752900 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1037],6,808,Normal
1027,21.38672,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=754108 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1037],6,808,Normal
1028,21.386746,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=751692 Win=1081728 Len=0 TSval=412648639 TSecr=559045524,6,445,Normal
1029,21.386789,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=755316 Win=1081728 Len=0 TSval=412648639 TSecr=559045525,6,445,Normal
1030,21.386832,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=755316 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1037],6,808,Normal
1031,21.386833,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=756524 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1037],6,808,Normal
1032,21.386902,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=757732 Win=1081728 Len=0 TSval=412648639 TSecr=559045525,6,445,Normal
1033,21.386937,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=757732 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1037],6,808,Normal
1034,21.387399,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=758940 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1037],6,808,Normal
1035,21.3874,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=760148 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1037],6,808,Normal
1036,21.38747,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=761356 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1037],6,808,Normal
1037,21.387472,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,"Application Data, Application Data",8,808,Normal
1038,21.387534,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=761356 Win=1081728 Len=0 TSval=412648639 TSecr=559045525,6,445,Normal
1039,21.387628,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=763772 Win=1081728 Len=0 TSval=412648640 TSecr=559045525,6,445,Normal
1040,21.388131,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=763772 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1053],6,808,Normal
1041,21.388132,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=764980 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1053],6,808,Normal
1042,21.388133,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=766188 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1053],6,808,Normal
1043,21.388133,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=767396 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1053],6,808,Normal
1044,21.388134,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=768604 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1053],6,808,Normal
1045,21.388135,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=769812 Ack=1185 Win=32256 Len=1208 TSval=559045525 TSecr=412648611 [TCP PDU reassembled in 1053]",6,808,Normal
1046,21.388135,2607:f8b0:4002:c09::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,141,443  >  56913 Len=79,9,15,Normal
1047,21.388136,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=771020 Ack=1185 Win=32256 Len=1208 TSval=559045527 TSecr=412648616 [TCP PDU reassembled in 1053],6,808,Normal
1048,21.388136,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=772228 Ack=1185 Win=32256 Len=1208 TSval=559045527 TSecr=412648616 [TCP PDU reassembled in 1053],6,808,Normal
1049,21.388137,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=773436 Ack=1185 Win=32256 Len=1208 TSval=559045527 TSecr=412648616 [TCP PDU reassembled in 1053],6,808,Normal
1050,21.388138,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=774644 Ack=1185 Win=32256 Len=1208 TSval=559045527 TSecr=412648616 [TCP PDU reassembled in 1053],6,808,Normal
1051,21.388138,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=775852 Ack=1185 Win=32256 Len=1208 TSval=559045527 TSecr=412648616 [TCP PDU reassembled in 1053],6,808,Normal
1052,21.388139,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=777060 Ack=1185 Win=32256 Len=1208 TSval=559045527 TSecr=412648616 [TCP PDU reassembled in 1053],6,808,Normal
1053,21.38814,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Application Data,8,808,Normal
1054,21.38814,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=779476 Ack=1185 Win=32256 Len=1208 TSval=559045527 TSecr=412648616 [TCP PDU reassembled in 1185]",6,808,Normal
1055,21.38845,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=780684 Ack=1185 Win=32256 Len=1208 TSval=559045528 TSecr=412648618 [TCP PDU reassembled in 1185],6,808,Normal
1056,21.39032,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=781892 Win=1081728 Len=0 TSval=412648642 TSecr=559045527,6,445,Normal
1057,21.390964,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=781892 Ack=1185 Win=32256 Len=1208 TSval=559045528 TSecr=412648618 [TCP PDU reassembled in 1185],6,808,Normal
1058,21.391855,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c09::5f,UDP,101,56913  >  443 Len=39,9,445,Anomaly
1059,21.397963,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=783100 Ack=1185 Win=32256 Len=1208 TSval=559045528 TSecr=412648618 [TCP PDU reassembled in 1185],6,808,Normal
1060,21.397967,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=784308 Ack=1185 Win=32256 Len=1208 TSval=559045528 TSecr=412648618 [TCP PDU reassembled in 1185],6,808,Normal
1061,21.398156,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=785516 Win=1081728 Len=0 TSval=412648650 TSecr=559045528,6,445,Normal
1062,21.424365,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,[TCP Previous segment not captured] 443  >  49992 [ACK] Seq=790348 Ack=1185 Win=32256 Len=1208 TSval=559045528 TSecr=412648618 [TCP PDU reassembled in 1185],6,808,Normal
1063,21.424366,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=791556 Ack=1185 Win=32256 Len=1208 TSval=559045528 TSecr=412648618 [TCP PDU reassembled in 1185],6,808,Normal
1064,21.424567,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,98,[TCP Dup ACK 1061#1] 49992  >  443 [ACK] Seq=1185 Ack=785516 Win=1081728 Len=0 TSval=412648677 TSecr=559045528 SLE=790348 SRE=792764,6,445,Normal
1065,21.424634,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,[TCP Previous segment not captured] 443  >  49992 [ACK] Seq=793972 Ack=1185 Win=32256 Len=1208 TSval=559045528 TSecr=412648618 [TCP PDU reassembled in 1185],6,808,Normal
1066,21.424635,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [ACK] Seq=795180 Ack=1185 Win=32256 Len=1208 TSval=559045528 TSecr=412648618 [TCP PDU reassembled in 1185], Application Data",6,808,Normal
1067,21.424722,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,106,[TCP Dup ACK 1061#2] 49992  >  443 [ACK] Seq=1185 Ack=785516 Win=1081728 Len=0 TSval=412648677 TSecr=559045528 SLE=793972 SRE=796388 SLE=790348 SRE=792764,6,445,Normal
1068,21.425513,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,"[TCP Previous segment not captured] , Continuation Data",8,808,Normal
1069,21.425515,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1070,21.425515,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1071,21.425516,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1072,21.425517,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1073,21.425518,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1074,21.425519,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1075,21.42552,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1076,21.42552,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1077,21.425521,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1078,21.425522,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1079,21.425523,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1080,21.425524,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1081,21.425525,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1082,21.425526,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1083,21.425534,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1084,21.425535,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1085,21.425536,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1086,21.425537,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1087,21.425538,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1088,21.425539,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1089,21.425539,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1090,21.42554,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1091,21.425541,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1092,21.425542,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1093,21.425543,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
1094,21.425544,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Continuation Data,8,808,Normal
